"id","ing"
49340,"black_pepper"
49340,"shrimp"
49340,"garlic"
49340,"galanga"
49340,"root"
49340,"lemongrass"
49341,"pork"
49341,"shallot"
49341,"lime_juice"
49341,"fish"
49341,"black_pepper"
49341,"ginger"
49341,"fruit"
49341,"garlic"
49341,"vegetable_oil"
49341,"mint"
49341,"lime"
49341,"cilantro"
49341,"cayenne"
49341,"mango"
49341,"palm"
49341,"star_anise"
49342,"peanut_oil"
49342,"vinegar"
49342,"cayenne"
49342,"fish"
49342,"lime_juice"
49342,"scallion"
49342,"carrot"
49342,"cucumber"
49342,"bell_pepper"
49342,"basil"
49342,"cabbage"
49342,"rice"
49342,"mint"
49342,"chicken"
49343,"vinegar"
49343,"wheat"
49343,"olive_oil"
49343,"ginger"
49343,"lettuce"
49343,"garlic"
49343,"vegetable_oil"
49343,"rice"
49343,"egg"
49344,"coriander"
49344,"fenugreek"
49344,"pepper"
49344,"salmon"
49344,"fish"
49344,"lime_juice"
49344,"cane_molasses"
49344,"cumin"
49344,"vegetable_oil"
49344,"turmeric"
